timestamp,outdoor_temp,fixed_load,setpoint_temp,min_temp
2025-01-01 00:00:00,-2.5634819545051375,1.2254011705481453,22,21
2025-01-01 00:15:00,-5.587181698846615,1.0432118173248177,22,21
2025-01-01 00:30:00,-5.1327967716848395,0.726306383573925,22,21
2025-01-01 00:45:00,-5.623867795976855,0.955083895153666,22,21
2025-01-01 01:00:00,-2.3944888512438833,0.8700580035240802,22,21
2025-01-01 01:15:00,-6.828810699297007,1.067403313961609,22,21
2025-01-01 01:30:00,-0.45028650721301844,0.9583437312751346,22,21
2025-01-01 01:45:00,-3.908766317078621,1.0131326472035127,22,21
2025-01-01 02:00:00,-1.9976136672401332,1.3739375019515776,22,21
2025-01-01 02:15:00,-2.5704802764577517,1.4551630444124073,22,21
2025-01-01 02:30:00,0.26422546901580013,0.7510987934702564,22,21
2025-01-01 02:45:00,-4.76508820367724,0.9886102301775488,22,21
2025-01-01 03:00:00,-1.918983564563276,0.9121416217312055,22,21
2025-01-01 03:15:00,-1.7875071832009497,1.5408237828259486,22,21
2025-01-01 03:30:00,0.69659414797778,1.1816490555939376,22,21
2025-01-01 03:45:00,-2.464004509658403,1.6612227421862573,22,21
2025-01-01 04:00:00,-0.9012210931892669,1.11151399168773,22,21
2025-01-01 04:15:00,-1.8068314762172624,1.2919228220864512,22,21
2025-01-01 04:30:00,-0.29390918747807493,0.909792441501717,22,21
2025-01-01 04:45:00,0.6295054020495016,1.7362521637583805,22,21
2025-01-01 05:00:00,-1.803927436122729,1.268473630156423,22,21
2025-01-01 05:15:00,1.6346109391213328,0.9640127974363089,22,21
2025-01-01 05:30:00,1.318932412657384,1.2645192959692262,22,21
2025-01-01 05:45:00,0.7475913540943262,0.7837357413323475,22,21
2025-01-01 06:00:00,1.3506004488589622,1.4987218205735418,22,21
2025-01-01 06:15:00,-1.0426693237281506,1.5750359954604247,22,21
2025-01-01 06:30:00,-0.23959598527062959,1.660555273957466,22,21
2025-01-01 06:45:00,-1.5187199974706072,2.0560822704449837,22,21
2025-01-01 07:00:00,-0.5980637387547835,1.548408608194321,22,21
2025-01-01 07:15:00,0.4971301506880854,1.9123833623224027,22,21
2025-01-01 07:30:00,-1.4586244943126765,1.794519319030385,22,21
2025-01-01 07:45:00,-1.1590161930659066,1.6726740893471428,22,21
2025-01-01 08:00:00,-1.7567954872517042,1.1364441803135414,22,21
2025-01-01 08:15:00,-2.174684388814618,2.071414681545175,22,21
2025-01-01 08:30:00,-2.1124828024446662,1.6623959944940734,22,21
2025-01-01 08:45:00,-1.3403773450126943,1.8440275533081185,22,21
2025-01-01 09:00:00,-3.2291984773600872,1.4810743694799007,22,21
2025-01-01 09:15:00,-1.4485337507577798,1.96909921557173,22,21
2025-01-01 09:30:00,0.42862952712716984,1.9369177423811774,22,21
2025-01-01 09:45:00,-1.2217751154940282,1.9318729119016975,22,21
2025-01-01 10:00:00,-2.908016363357056,1.8992989368145274,22,21
2025-01-01 10:15:00,-4.247534143650803,2.269268754750352,22,21
2025-01-01 10:30:00,-4.3417682060136755,2.257148491073233,22,21
2025-01-01 10:45:00,-0.9950679115360583,2.195792946523425,22,21
2025-01-01 11:00:00,-3.776668767602199,2.982986925475112,22,21
2025-01-01 11:15:00,-5.132520518450362,1.813113052588167,22,21
2025-01-01 11:30:00,-4.218399121746487,1.8836861966123417,22,21
2025-01-01 11:45:00,-1.6843004486951965,1.695285521412862,22,21
2025-01-01 12:00:00,-4.985078417864098,2.1305224875593862,22,21
2025-01-01 12:15:00,-4.569422986691185,1.7912952333544534,22,21
2025-01-01 12:30:00,-5.37271747146993,1.1836721292015469,22,21
2025-01-01 12:45:00,-6.675494369974036,1.6226618608753915,22,21
2025-01-01 13:00:00,-8.180027483955536,1.9996934605139443,22,21
2025-01-01 13:15:00,-7.302983318231898,2.2702184327839983,22,21
2025-01-01 13:30:00,-7.39725065253862,1.4874208001650717,22,21
2025-01-01 13:45:00,-6.4998021784120725,1.7560042371179412,22,21
2025-01-01 14:00:00,-6.406683522828212,1.8812420845751914,22,21
2025-01-01 14:15:00,-6.542273139507031,1.6859472503600632,22,21
2025-01-01 14:30:00,-7.771461714635194,2.043549693465297,22,21
2025-01-01 14:45:00,-7.119055299186738,1.863412854988157,22,21
2025-01-01 15:00:00,-9.81021646486064,1.93502056015802,22,21
2025-01-01 15:15:00,-7.015084160960631,1.5960237015131584,22,21
2025-01-01 15:30:00,-8.323729342806448,2.248125229747801,22,21
2025-01-01 15:45:00,-9.721102815581768,1.7593722842631005,22,21
2025-01-01 16:00:00,-8.703336877411814,2.118735467688336,22,21
2025-01-01 16:15:00,-9.692224202806871,1.5691484132266011,22,21
2025-01-01 16:30:00,-8.004152869403667,1.8471584264690704,22,21
2025-01-01 16:45:00,-7.524043156050942,1.434886319481752,22,21
2025-01-01 17:00:00,-6.606571044118254,1.3213770400566425,22,21
2025-01-01 17:15:00,-12.03948385623955,1.3628267243988832,22,21
2025-01-01 17:30:00,-12.149093173177732,1.5275296669152356,22,21
2025-01-01 17:45:00,-10.756015319382023,1.4426469346928663,22,21
2025-01-01 18:00:00,-9.753794241569778,1.9369702255599077,22,21
2025-01-01 18:15:00,-8.652292950093853,1.097646412624123,22,21
2025-01-01 18:30:00,-9.444072953499504,1.0824582330975003,22,21
2025-01-01 18:45:00,-12.880303153432656,1.8873137004232579,22,21
2025-01-01 19:00:00,-10.214588600418324,1.5281266004849585,22,21
2025-01-01 19:15:00,-8.400808228537667,0.7499781153910717,22,21
2025-01-01 19:30:00,-9.16481404761822,1.4333035534245466,22,21
2025-01-01 19:45:00,-8.214404447668347,1.3259880578866245,22,21
2025-01-01 20:00:00,-9.51932460522818,0.583192706920251,22,21
2025-01-01 20:15:00,-9.297077087869617,1.0885906987572573,22,21
2025-01-01 20:30:00,-8.508732262319247,1.1684706336870623,22,21
2025-01-01 20:45:00,-7.949564770644599,1.3688023630012751,22,21
2025-01-01 21:00:00,-8.027673280379085,1.4129379614722293,22,21
2025-01-01 21:15:00,-7.892550594737149,1.1341537766348433,22,21
2025-01-01 21:30:00,-8.809568716191906,1.3960308254052611,22,21
2025-01-01 21:45:00,-6.95748200919284,1.0244897771378068,22,21
2025-01-01 22:00:00,-7.050312127776876,0.7953862876676867,22,21
2025-01-01 22:15:00,-5.23826998459438,0.7586005695669229,22,21
2025-01-01 22:30:00,-4.825120526171155,1.1898849675195773,22,21
2025-01-01 22:45:00,-6.029665078543179,0.5,22,21
2025-01-01 23:00:00,-6.548512562392572,1.2131522883985386,22,21
2025-01-01 23:15:00,-6.617556467891676,0.6723960451189468,22,21
2025-01-01 23:30:00,-4.695211390532325,0.8933259576773911,22,21
2025-01-01 23:45:00,-4.883989897477162,1.1516145708258754,22,21
