timestamp,outdoor_temp,fixed_load,setpoint_temp,min_temp
2025-01-01 00:00:00,-2.5634819545051375,1.1586639236755523,22,19
2025-01-01 00:15:00,-5.587181698846615,0.5,22,19
2025-01-01 00:30:00,-5.1327967716848395,0.6720542146511466,22,19
2025-01-01 00:45:00,-5.623867795976855,1.0044945216895524,22,19
2025-01-01 01:00:00,-2.3944888512438833,0.5015772024754688,22,19
2025-01-01 01:15:00,-6.828810699297007,1.0442276779743103,22,19
2025-01-01 01:30:00,-0.45028650721301844,0.7989908753037797,22,19
2025-01-01 01:45:00,-3.908766317078621,0.9651569564393685,22,19
2025-01-01 02:00:00,-1.9976136672401332,0.9906769035010533,22,19
2025-01-01 02:15:00,-2.5704802764577517,1.1427835436935871,22,19
2025-01-01 02:30:00,0.26422546901580013,0.9362931249271126,22,19
2025-01-01 02:45:00,-4.76508820367724,1.1534951837047003,22,19
2025-01-01 03:00:00,-1.918983564563276,0.9690345676689407,22,19
2025-01-01 03:15:00,-1.7875071832009497,1.3405291722611314,22,19
2025-01-01 03:30:00,0.69659414797778,1.7076021603449116,22,19
2025-01-01 03:45:00,-2.464004509658403,1.285586854713874,22,19
2025-01-01 04:00:00,-0.9012210931892669,1.3057490246890175,22,19
2025-01-01 04:15:00,-1.8068314762172624,0.934920432482393,22,19
2025-01-01 04:30:00,-0.29390918747807493,1.522411243239005,22,19
2025-01-01 04:45:00,0.6295054020495016,1.1180713042456567,22,19
2025-01-01 05:00:00,-1.803927436122729,1.1346030974879622,22,19
2025-01-01 05:15:00,1.6346109391213328,1.5767915686913552,22,19
2025-01-01 05:30:00,1.318932412657384,1.4965693048225683,22,19
2025-01-01 05:45:00,0.7475913540943262,1.8073607579481075,22,19
2025-01-01 06:00:00,1.3506004488589622,1.941130050932072,22,19
2025-01-01 06:15:00,-1.0426693237281506,1.3793852040754184,22,19
2025-01-01 06:30:00,-0.23959598527062959,1.6126449209027043,22,19
2025-01-01 06:45:00,-1.5187199974706072,2.1347743704444704,22,19
2025-01-01 07:00:00,-0.5980637387547835,1.9286632294496395,22,19
2025-01-01 07:15:00,0.4971301506880854,1.8840613023118025,22,19
2025-01-01 07:30:00,-1.4586244943126765,2.0927095318671194,22,19
2025-01-01 07:45:00,-1.1590161930659066,1.549289690740031,22,19
2025-01-01 08:00:00,-1.7567954872517042,1.9504598097149968,22,19
2025-01-01 08:15:00,-2.174684388814618,2.2099403481506745,22,19
2025-01-01 08:30:00,-2.1124828024446662,2.299861864923293,22,19
2025-01-01 08:45:00,-1.3403773450126943,1.5967853405982033,22,19
2025-01-01 09:00:00,-3.2291984773600872,1.7867103401061173,22,19
2025-01-01 09:15:00,-1.4485337507577798,1.9990151075457387,22,19
2025-01-01 09:30:00,0.42862952712716984,1.817809294284529,22,19
2025-01-01 09:45:00,-1.2217751154940282,1.8055027542680533,22,19
2025-01-01 10:00:00,-2.908016363357056,2.1449372740578303,22,19
2025-01-01 10:15:00,-4.247534143650803,1.848480272664477,22,19
2025-01-01 10:30:00,-4.3417682060136755,1.4309083649398158,22,19
2025-01-01 10:45:00,-0.9950679115360583,2.0865720855190495,22,19
2025-01-01 11:00:00,-3.776668767602199,1.8593154614527247,22,19
2025-01-01 11:15:00,-5.132520518450362,1.7737213571822612,22,19
