timestamp,outdoor_temp,fixed_load,setpoint_temp,min_temp
2025-01-01 00:00:00,-2.5634819545051375,1.1532813323476268,21,18
2025-01-01 00:15:00,-5.587181698846615,1.5142917379919534,21,18
2025-01-01 00:30:00,-5.1327967716848395,1.0148510421456343,21,18
2025-01-01 00:45:00,-5.623867795976855,1.4459852915452405,21,18
2025-01-01 01:00:00,-2.3944888512438833,1.2158998678011206,21,18
2025-01-01 01:15:00,-6.828810699297007,1.322997033213302,21,18
2025-01-01 01:30:00,-0.45028650721301844,0.8990086654635292,21,18
2025-01-01 01:45:00,-3.908766317078621,1.46813273818421,21,18
2025-01-01 02:00:00,-1.9976136672401332,0.7464824759077195,21,18
2025-01-01 02:15:00,-2.5704802764577517,1.2345431677860847,21,18
2025-01-01 02:30:00,0.26422546901580013,0.8198111150899257,21,18
2025-01-01 02:45:00,-4.76508820367724,0.9711455957882967,21,18
2025-01-01 03:00:00,-1.918983564563276,0.7109605264471239,21,18
2025-01-01 03:15:00,-1.7875071832009497,1.0188027466441092,21,18
2025-01-01 03:30:00,0.69659414797778,1.3047944953117772,21,18
2025-01-01 03:45:00,-2.464004509658403,1.205894782015195,21,18
2025-01-01 04:00:00,-0.9012210931892669,0.8504587657086471,21,18
2025-01-01 04:15:00,-1.8068314762172624,1.7253447808381643,21,18
2025-01-01 04:30:00,-0.29390918747807493,1.4155676570334272,21,18
2025-01-01 04:45:00,0.6295054020495016,1.6479111327352554,21,18
2025-01-01 05:00:00,-1.803927436122729,1.612825332320007,21,18
2025-01-01 05:15:00,1.6346109391213328,1.210099402743781,21,18
2025-01-01 05:30:00,1.318932412657384,0.8587435939315954,21,18
2025-01-01 05:45:00,0.7475913540943262,1.200580812193877,21,18
2025-01-01 06:00:00,1.3506004488589622,1.8758137271651485,21,18
2025-01-01 06:15:00,-1.0426693237281506,1.2252258506260718,21,18
2025-01-01 06:30:00,-0.23959598527062959,1.8189449291531392,21,18
2025-01-01 06:45:00,-1.5187199974706072,1.4229277234332265,21,18
2025-01-01 07:00:00,-0.5980637387547835,1.7566342278371174,21,18
2025-01-01 07:15:00,0.4971301506880854,1.1229706314332635,21,18
2025-01-01 07:30:00,-1.4586244943126765,2.0509702621264743,21,18
2025-01-01 07:45:00,-1.1590161930659066,1.7187699714621993,21,18
2025-01-01 08:00:00,-1.7567954872517042,2.0252325265803797,21,18
2025-01-01 08:15:00,-2.174684388814618,1.8441228261564007,21,18
2025-01-01 08:30:00,-2.1124828024446662,2.0530073178264514,21,18
2025-01-01 08:45:00,-1.3403773450126943,1.8080611740337906,21,18
2025-01-01 09:00:00,-3.2291984773600872,2.085219565449703,21,18
2025-01-01 09:15:00,-1.4485337507577798,1.4313287501612166,21,18
2025-01-01 09:30:00,0.42862952712716984,1.5802952894538218,21,18
2025-01-01 09:45:00,-1.2217751154940282,2.1406898275549286,21,18
2025-01-01 10:00:00,-2.908016363357056,1.9279833987403954,21,18
2025-01-01 10:15:00,-4.247534143650803,1.8858770161585174,21,18
2025-01-01 10:30:00,-4.3417682060136755,1.913398543904323,21,18
2025-01-01 10:45:00,-0.9950679115360583,2.1285354235707286,21,18
2025-01-01 11:00:00,-3.776668767602199,1.8086601723512772,21,18
2025-01-01 11:15:00,-5.132520518450362,2.146272930724938,21,18
2025-01-01 11:30:00,-4.218399121746487,1.722803896551902,21,18
2025-01-01 11:45:00,-1.6843004486951965,1.8775510157644735,21,18
2025-01-01 12:00:00,-4.985078417864098,2.2952121301862265,21,18
2025-01-01 12:15:00,-4.569422986691185,2.318917179626273,21,18
2025-01-01 12:30:00,-5.37271747146993,1.6640343436247524,21,18
2025-01-01 12:45:00,-6.675494369974036,2.238253722792516,21,18
2025-01-01 13:00:00,-8.180027483955536,1.6662631941567079,21,18
2025-01-01 13:15:00,-7.302983318231898,2.187189201815454,21,18
2025-01-01 13:30:00,-7.39725065253862,1.3848596497287928,21,18
2025-01-01 13:45:00,-6.4998021784120725,1.6046036678715108,21,18
2025-01-01 14:00:00,-6.406683522828212,1.7703559428636093,21,18
2025-01-01 14:15:00,-6.542273139507031,1.854562710721686,21,18
2025-01-01 14:30:00,-7.771461714635194,2.3112848842331255,21,18
2025-01-01 14:45:00,-7.119055299186738,2.1334123545966026,21,18
2025-01-01 15:00:00,-9.81021646486064,2.3112811583845847,21,18
2025-01-01 15:15:00,-7.015084160960631,2.1755705486474386,21,18
2025-01-01 15:30:00,-8.323729342806448,1.7023052658510185,21,18
2025-01-01 15:45:00,-9.721102815581768,1.6795867215949913,21,18
2025-01-01 16:00:00,-8.703336877411814,2.0513620681497224,21,18
2025-01-01 16:15:00,-9.692224202806871,1.7129591416333363,21,18
2025-01-01 16:30:00,-8.004152869403667,1.6230484854728258,21,18
2025-01-01 16:45:00,-7.524043156050942,1.2381406374763648,21,18
2025-01-01 17:00:00,-6.606571044118254,1.5747117789052114,21,18
2025-01-01 17:15:00,-12.03948385623955,0.7368329018477668,21,18
2025-01-01 17:30:00,-12.149093173177732,1.4044544061915603,21,18
2025-01-01 17:45:00,-10.756015319382023,1.2142998968846388,21,18
2025-01-01 18:00:00,-9.753794241569778,1.6829804269251956,21,18
2025-01-01 18:15:00,-8.652292950093853,1.2986559745905084,21,18
2025-01-01 18:30:00,-9.444072953499504,1.3108442680316206,21,18
2025-01-01 18:45:00,-12.880303153432656,1.7813888958307493,21,18
2025-01-01 19:00:00,-10.214588600418324,1.030771179261941,21,18
2025-01-01 19:15:00,-8.400808228537667,1.4093990440878859,21,18
2025-01-01 19:30:00,-9.16481404761822,0.7155427395878136,21,18
2025-01-01 19:45:00,-8.214404447668347,1.281706983318141,21,18
2025-01-01 20:00:00,-9.51932460522818,1.3496056445578395,21,18
2025-01-01 20:15:00,-9.297077087869617,1.457420717897561,21,18
2025-01-01 20:30:00,-8.508732262319247,0.9041021612423218,21,18
2025-01-01 20:45:00,-7.949564770644599,1.2452786904471336,21,18
2025-01-01 21:00:00,-8.027673280379085,1.2220355214115297,21,18
2025-01-01 21:15:00,-7.892550594737149,1.0996602550725119,21,18
2025-01-01 21:30:00,-8.809568716191906,1.131000468044331,21,18
2025-01-01 21:45:00,-6.95748200919284,1.2074320560407126,21,18
2025-01-01 22:00:00,-7.050312127776876,1.1719994625541736,21,18
2025-01-01 22:15:00,-5.23826998459438,0.7400518557847877,21,18
2025-01-01 22:30:00,-4.825120526171155,0.6683329260523379,21,18
2025-01-01 22:45:00,-6.029665078543179,1.7691896304569275,21,18
2025-01-01 23:00:00,-6.548512562392572,1.5857477029910214,21,18
2025-01-01 23:15:00,-6.617556467891676,0.5868598025203022,21,18
2025-01-01 23:30:00,-4.695211390532325,1.1361585090019664,21,18
2025-01-01 23:45:00,-4.883989897477162,1.1882311248259332,21,18
